"Alias";"Product";"AddressType";"Address";"Operation"
"Skype for business";"LYO";"IPv4";"134.170.54.0/26";"To added"
"Skype for business";"LYO";"IPv4";"134.170.54.128/25";"To added"
"Skype for business";"LYO";"IPv4";"134.170.113.192/26";"To added"
"Skype for business";"LYO";"IPv4";"134.170.115.128/25";"To added"
"Skype for business";"LYO";"IPv4";"137.116.66.252/32";"To added"
"Skype for business";"LYO";"IPv4";"137.116.132.4/32";"To added"
"Skype for business";"LYO";"IPv4";"137.116.157.126/32";"To added"
"Skype for business";"LYO";"IPv4";"137.116.159.19/32";"To added"
"Skype for business";"LYO";"IPv4";"137.116.159.228/32";"To added"
"Skype for business";"LYO";"IPv4";"137.116.248.105/32";"To added"
"Skype for business";"LYO";"IPv4";"137.117.109.221/32";"To added"
"Skype for business";"LYO";"IPv4";"137.117.128.25/32";"To added"
"Skype for business";"LYO";"IPv4";"157.55.238.0/25";"To added"
"Skype for business";"LYO";"IPv4";"157.56.176.68/32";"To added"
"Skype for business";"LYO";"IPv4";"168.61.145.101/32";"To added"
"Skype for business";"LYO";"IPv4";"168.61.155.249/32";"To added"
"Skype for business";"LYO";"IPv4";"168.63.14.15/32";"To added"
"Skype for business";"LYO";"IPv4";"168.63.204.74/32";"To added"
"Skype for business";"LYO";"IPv4";"168.63.219.57/32";"To added"
"Skype for business";"LYO";"IPv4";"168.63.245.120/32";"To added"
"Skype for business";"LYO";"IPv4";"191.237.44.60/32";"To added"
"Skype for business";"LYO";"IPv4";"207.46.155.141/32";"To added"
"Skype for business";"LYO";"IPv4";"207.46.156.136/32";"To added"
"Skype for business";"LYO";"IPv4";"207.46.230.50/32";"To added"
;"Planner";"URL";"tasks.office.com";"To added"
;"Planner";"URL";"cus-000.tasks.osi.office.net";"To added"
;"Planner";"URL";"ea-000.tasks.osi.office.net";"To added"
;"Planner";"URL";"eus-zzz.tasks.osi.office.net";"To added"
;"Planner";"URL";"neu-000.tasks.osi.office.net";"To added"
;"Planner";"URL";"sea-000.tasks.osi.office.net";"To added"
;"Planner";"URL";"weu-000.tasks.osi.office.net";"To added"
;"Planner";"URL";"wus-000.tasks.osi.office.net";"To added"
;"Planner";"URL";"www.outlook.com";"To added"
;"Planner";"URL";"outlook.office365.com";"To added"
;"Planner";"URL";"ajax.aspnetcdn.com";"To added"
;"Planner";"URL";"prod.msocdn.com";"To added"
;"Planner";"URL";"clientlog.portal.office.com";"To added"
;"Planner";"IPv4";"13.107.6.160/32";"To added"
;"Planner";"IPv4";"13.107.9.160/32";"To added"
;"Planner";"IPv4";"23.97.56.236/32";"To added"
;"Planner";"IPv4";"23.97.78.215/32";"To added"
;"Planner";"IPv4";"40.76.80.180/32";"To added"
;"Planner";"IPv4";"40.112.223.206/32";"To added"
;"Planner";"IPv4";"40.127.139.229/32";"To added"
;"Planner";"IPv4";"104.40.214.0/32";"To added"
;"Planner";"IPv4";"104.43.235.252/32";"To added"
;"Teams";"IPv4";"13.64.106.229/32";"To added"
;"Teams";"IPv4";"13.64.240.95/32";"To added"
;"Teams";"IPv4";"13.67.109.136/32";"To added"
;"Teams";"IPv4";"13.67.180.128/32";"To added"
;"Teams";"IPv4";"13.67.186.105/32";"To added"
;"Teams";"IPv4";"13.67.209.156/32";"To added"
;"Teams";"IPv4";"13.67.214.76/32";"To added"
;"Teams";"IPv4";"13.67.222.144/32";"To added"
;"Teams";"IPv4";"13.68.31.102/32";"To added"
;"Teams";"IPv4";"13.70.89.162/32";"To added"
;"Teams";"IPv4";"13.70.156.147/32";"To added"
;"Teams";"IPv4";"13.70.159.107/32";"To added"
;"Teams";"IPv4";"13.70.186.54/32";"To added"
;"Teams";"IPv4";"13.73.109.13/32";"To added"
;"Teams";"IPv4";"13.73.155.42/32";"To added"
;"Teams";"IPv4";"13.74.146.183/32";"To added"
;"Teams";"IPv4";"13.75.42.168/32";"To added"
;"Teams";"IPv4";"13.75.120.15/32";"To added"
;"Teams";"IPv4";"13.75.120.61/32";"To added"
;"Teams";"IPv4";"13.75.125.228/32";"To added"
;"Teams";"IPv4";"13.75.126.46/32";"To added"
;"Teams";"IPv4";"13.75.127.250/32";"To added"
;"Teams";"IPv4";"13.75.154.195/32";"To added"
;"Teams";"IPv4";"13.75.159.17/32";"To added"
;"Teams";"IPv4";"13.75.159.51/32";"To added"
;"Teams";"IPv4";"13.76.188.52/32";"To added"
;"Teams";"IPv4";"13.76.189.79/32";"To added"
;"Teams";"IPv4";"13.76.241.210/32";"To added"
;"Teams";"IPv4";"13.77.7.84/32";"To added"
;"Teams";"IPv4";"13.78.93.8/32";"To added"
;"Teams";"IPv4";"13.78.94.7/32";"To added"
;"Teams";"IPv4";"13.78.95.252/32";"To added"
;"Teams";"IPv4";"13.78.112.190/32";"To added"
;"Teams";"IPv4";"13.79.153.60/32";"To added"
;"Teams";"IPv4";"13.79.161.153/32";"To added"
;"Teams";"IPv4";"13.79.234.229/32";"To added"
;"Teams";"IPv4";"13.88.183.247/32";"To added"
;"Teams";"IPv4";"13.89.44.84/32";"To added"
;"Teams";"IPv4";"13.91.40.251/32";"To added"
;"Teams";"IPv4";"13.91.106.134/32";"To added"
;"Teams";"IPv4";"13.91.108.91/32";"To added"
;"Teams";"IPv4";"13.91.252.242/32";"To added"
;"Teams";"IPv4";"13.93.149.3/32";"To added"
;"Teams";"IPv4";"13.93.156.214/32";"To added"
;"Teams";"IPv4";"13.93.209.18/32";"To added"
;"Teams";"IPv4";"13.94.47.37/32";"To added"
;"Teams";"IPv4";"13.95.88.228/32";"To added"
;"Teams";"IPv4";"13.95.234.10/32";"To added"
;"Teams";"IPv4";"13.95.236.192/32";"To added"
;"Teams";"IPv4";"13.107.3.0/24";"To added"
;"Teams";"IPv4";"13.107.8.0/24";"To added"
;"Teams";"IPv4";"13.107.17.0/24";"To added"
;"Teams";"IPv4";"13.107.64.0/18";"To added"
;"Teams";"IPv4";"13.107.242.0/24";"To added"
;"Teams";"IPv4";"23.97.72.141/32";"To added"
;"Teams";"IPv4";"23.97.75.102/32";"To added"
;"Teams";"IPv4";"23.97.78.16/32";"To added"
;"Teams";"IPv4";"23.99.101.49/32";"To added"
;"Teams";"IPv4";"23.99.101.118/32";"To added"
;"Teams";"IPv4";"23.99.112.73/32";"To added"
;"Teams";"IPv4";"23.99.113.23/32";"To added"
;"Teams";"IPv4";"23.99.113.163/32";"To added"
;"Teams";"IPv4";"23.99.115.104/32";"To added"
;"Teams";"IPv4";"23.99.121.38/32";"To added"
;"Teams";"IPv4";"23.99.121.255/32";"To added"
;"Teams";"IPv4";"23.99.122.87/32";"To added"
;"Teams";"IPv4";"23.99.124.9/32";"To added"
;"Teams";"IPv4";"23.99.195.117/32";"To added"
;"Teams";"IPv4";"23.101.61.176/32";"To added"
;"Teams";"IPv4";"23.101.112.170/32";"To added"
;"Teams";"IPv4";"23.101.151.89/32";"To added"
;"Teams";"IPv4";"23.102.24.114/32";"To added"
;"Teams";"IPv4";"40.68.225.164/32";"To added"
;"Teams";"IPv4";"40.68.250.216/32";"To added"
;"Teams";"IPv4";"40.68.251.17/32";"To added"
;"Teams";"IPv4";"40.69.45.108/32";"To added"
;"Teams";"IPv4";"40.69.210.145/32";"To added"
;"Teams";"IPv4";"40.74.62.125/32";"To added"
;"Teams";"IPv4";"40.74.113.62/32";"To added"
;"Teams";"IPv4";"40.74.127.186/32";"To added"
;"Teams";"IPv4";"40.74.129.215/32";"To added"
;"Teams";"IPv4";"40.74.130.253/32";"To added"
;"Teams";"IPv4";"40.74.143.94/32";"To added"
;"Teams";"IPv4";"40.76.24.177/32";"To added"
;"Teams";"IPv4";"40.76.77.68/32";"To added"
;"Teams";"IPv4";"40.77.16.36/32";"To added"
;"Teams";"IPv4";"40.78.68.158/32";"To added"
;"Teams";"IPv4";"40.78.71.48/32";"To added"
;"Teams";"IPv4";"40.78.98.202/32";"To added"
;"Teams";"IPv4";"40.78.146.128/32";"To added"
;"Teams";"IPv4";"40.79.38.101/32";"To added"
;"Teams";"IPv4";"40.79.41.254/32";"To added"
;"Teams";"IPv4";"40.79.74.185/32";"To added"
;"Teams";"IPv4";"40.79.82.21/32";"To added"
;"Teams";"IPv4";"40.83.17.24/32";"To added"
;"Teams";"IPv4";"40.83.121.219/32";"To added"
;"Teams";"IPv4";"40.83.124.144/32";"To added"
;"Teams";"IPv4";"40.83.176.46/32";"To added"
;"Teams";"IPv4";"40.83.177.162/32";"To added"
;"Teams";"IPv4";"40.84.28.125/32";"To added"
;"Teams";"IPv4";"40.86.90.132/32";"To added"
;"Teams";"IPv4";"40.86.92.191/32";"To added"
;"Teams";"IPv4";"40.113.87.220/32";"To added"
;"Teams";"IPv4";"40.114.149.220/32";"To added"
;"Teams";"IPv4";"40.114.244.22/32";"To added"
;"Teams";"IPv4";"40.115.1.44/32";"To added"
;"Teams";"IPv4";"40.117.100.83/32";"To added"
;"Teams";"IPv4";"40.117.145.132/32";"To added"
;"Teams";"IPv4";"40.118.169.78/32";"To added"
;"Teams";"IPv4";"40.118.214.164/32";"To added"
;"Teams";"IPv4";"40.118.253.51/32";"To added"
;"Teams";"IPv4";"40.122.44.96/32";"To added"
;"Teams";"IPv4";"40.122.165.60/32";"To added"
;"Teams";"IPv4";"40.122.168.86/32";"To added"
;"Teams";"IPv4";"40.123.43.195/32";"To added"
;"Teams";"IPv4";"40.123.50.17/32";"To added"
;"Teams";"IPv4";"40.126.239.210/32";"To added"
;"Teams";"IPv4";"40.127.129.109/32";"To added"
;"Teams";"IPv4";"40.127.169.165/32";"To added"
;"Teams";"IPv4";"51.140.51.73/32";"To added"
;"Teams";"IPv4";"51.140.55.82/32";"To added"
;"Teams";"IPv4";"51.140.62.120/32";"To added"
;"Teams";"IPv4";"51.140.70.167/32";"To added"
;"Teams";"IPv4";"51.140.79.167/32";"To added"
;"Teams";"IPv4";"51.140.83.158/32";"To added"
;"Teams";"IPv4";"51.140.126.38/32";"To added"
;"Teams";"IPv4";"51.141.12.151/32";"To added"
;"Teams";"IPv4";"51.141.13.77/32";"To added"
;"Teams";"IPv4";"51.141.28.50/32";"To added"
;"Teams";"IPv4";"51.141.37.21/32";"To added"
;"Teams";"IPv4";"51.141.42.151/32";"To added"
;"Teams";"IPv4";"51.141.45.86/32";"To added"
;"Teams";"IPv4";"51.141.49.0/32";"To added"
;"Teams";"IPv4";"52.112.0.0/14";"To added"
;"Teams";"IPv4";"52.160.110.94/32";"To added"
;"Teams";"IPv4";"52.163.112.45/32";"To added"
;"Teams";"IPv4";"52.163.114.181/32";"To added"
;"Teams";"IPv4";"52.163.115.44/32";"To added"
;"Teams";"IPv4";"52.163.118.82/32";"To added"
;"Teams";"IPv4";"52.163.224.242/32";"To added"
;"Teams";"IPv4";"52.163.225.1/32";"To added"
;"Teams";"IPv4";"52.163.229.196/32";"To added"
;"Teams";"IPv4";"52.163.230.187/32";"To added"
;"Teams";"IPv4";"52.163.231.50/32";"To added"
;"Teams";"IPv4";"52.163.231.126/32";"To added"
;"Teams";"IPv4";"52.164.253.101/32";"To added"
;"Teams";"IPv4";"52.164.255.104/32";"To added"
;"Teams";"IPv4";"52.165.35.53/32";"To added"
;"Teams";"IPv4";"52.165.45.77/32";"To added"
;"Teams";"IPv4";"52.165.150.215/32";"To added"
;"Teams";"IPv4";"52.166.61.83/32";"To added"
;"Teams";"IPv4";"52.169.9.241/32";"To added"
;"Teams";"IPv4";"52.169.10.109/32";"To added"
;"Teams";"IPv4";"52.169.30.95/32";"To added"
;"Teams";"IPv4";"52.169.67.1/32";"To added"
;"Teams";"IPv4";"52.169.104.89/32";"To added"
;"Teams";"IPv4";"52.169.105.194/32";"To added"
;"Teams";"IPv4";"52.169.105.219/32";"To added"
;"Teams";"IPv4";"52.169.106.115/32";"To added"
;"Teams";"IPv4";"52.169.190.101/32";"To added"
;"Teams";"IPv4";"52.172.53.101/32";"To added"
;"Teams";"IPv4";"52.174.144.192/32";"To added"
;"Teams";"IPv4";"52.174.166.73/32";"To added"
;"Teams";"IPv4";"52.174.166.107/32";"To added"
;"Teams";"IPv4";"52.174.166.156/32";"To added"
;"Teams";"IPv4";"52.174.186.47/32";"To added"
;"Teams";"IPv4";"52.175.24.155/32";"To added"
;"Teams";"IPv4";"52.175.33.58/32";"To added"
;"Teams";"IPv4";"52.175.37.105/32";"To added"
;"Teams";"IPv4";"52.175.38.240/32";"To added"
;"Teams";"IPv4";"52.177.186.61/32";"To added"
;"Teams";"IPv4";"52.177.186.70/32";"To added"
;"Teams";"IPv4";"52.177.186.78/32";"To added"
;"Teams";"IPv4";"52.178.25.175/32";"To added"
;"Teams";"IPv4";"52.178.34.159/32";"To added"
;"Teams";"IPv4";"52.178.36.12/32";"To added"
;"Teams";"IPv4";"52.178.36.169/32";"To added"
;"Teams";"IPv4";"52.178.38.115/32";"To added"
;"Teams";"IPv4";"52.178.108.202/32";"To added"
;"Teams";"IPv4";"52.178.114.127/32";"To added"
;"Teams";"IPv4";"52.178.145.227/32";"To added"
;"Teams";"IPv4";"52.178.148.1/32";"To added"
;"Teams";"IPv4";"52.178.148.152/32";"To added"
;"Teams";"IPv4";"52.178.158.225/32";"To added"
;"Teams";"IPv4";"52.178.179.194/32";"To added"
;"Teams";"IPv4";"52.178.186.230/32";"To added"
;"Teams";"IPv4";"52.178.198.107/32";"To added"
;"Teams";"IPv4";"52.179.139.166/32";"To added"
;"Teams";"IPv4";"52.179.142.102/32";"To added"
;"Teams";"IPv4";"52.183.117.84/32";"To added"
;"Teams";"IPv4";"52.185.146.154/32";"To added"
;"Teams";"IPv4";"52.187.79.90/32";"To added"
;"Teams";"IPv4";"52.187.117.218/32";"To added"
;"Teams";"IPv4";"52.187.123.78/32";"To added"
;"Teams";"IPv4";"52.187.126.35/32";"To added"
;"Teams";"IPv4";"52.225.131.249/32";"To added"
;"Teams";"IPv4";"52.232.76.40/32";"To added"
;"Teams";"IPv4";"52.232.78.53/32";"To added"
;"Teams";"IPv4";"52.233.29.169/32";"To added"
;"Teams";"IPv4";"52.233.30.121/32";"To added"
;"Teams";"IPv4";"104.40.82.150/32";"To added"
;"Teams";"IPv4";"104.40.91.215/32";"To added"
;"Teams";"IPv4";"104.40.189.177/32";"To added"
;"Teams";"IPv4";"104.41.151.83/32";"To added"
;"Teams";"IPv4";"104.41.208.54/32";"To added"
;"Teams";"IPv4";"104.41.210.140/32";"To added"
;"Teams";"IPv4";"104.42.228.150/32";"To added"
;"Teams";"IPv4";"104.42.229.230/32";"To added"
;"Teams";"IPv4";"104.44.195.0/24";"To added"
;"Teams";"IPv4";"104.44.200.0/23";"To added"
;"Teams";"IPv4";"104.45.18.178/32";"To added"
;"Teams";"IPv4";"104.45.231.95/32";"To added"
;"Teams";"IPv4";"104.45.231.155/32";"To added"
;"Teams";"IPv4";"104.46.62.41/32";"To added"
;"Teams";"IPv4";"104.46.96.162/32";"To added"
;"Teams";"IPv4";"104.46.97.194/32";"To added"
;"Teams";"IPv4";"104.46.101.116/32";"To added"
;"Teams";"IPv4";"104.46.105.95/32";"To added"
;"Teams";"IPv4";"104.47.151.128/32";"To added"
;"Teams";"IPv4";"104.208.28.54/32";"To added"
;"Teams";"IPv4";"104.208.31.113/32";"To added"
;"Teams";"IPv4";"104.208.152.137/32";"To added"
;"Teams";"IPv4";"104.209.188.207/32";"To added"
;"Teams";"IPv4";"104.210.1.218/32";"To added"
;"Teams";"IPv4";"104.210.9.95/32";"To added"
;"Teams";"IPv4";"104.211.165.216/32";"To added"
;"Teams";"IPv4";"111.221.101.75/32";"To added"
;"Teams";"IPv4";"137.116.66.252/32";"To added"
;"Teams";"IPv4";"137.116.132.4/32";"To added"
;"Teams";"IPv4";"137.116.157.126/32";"To added"
;"Teams";"IPv4";"137.116.159.19/32";"To added"
;"Teams";"IPv4";"137.116.159.228/32";"To added"
;"Teams";"IPv4";"137.116.248.105/32";"To added"
;"Teams";"IPv4";"137.117.109.221/32";"To added"
;"Teams";"IPv4";"137.117.128.25/32";"To added"
;"Teams";"IPv4";"157.56.176.68/32";"To added"
;"Teams";"IPv4";"168.61.145.101/32";"To added"
;"Teams";"IPv4";"168.61.155.249/32";"To added"
;"Teams";"IPv4";"168.63.245.120/32";"To added"
;"Teams";"IPv4";"191.237.44.60/32";"To added"
;"Teams";"IPv4";"207.46.155.141/32";"To added"
;"Teams";"URL";"*.asm.skype.com";"To added"
;"Teams";"URL";"*.azureedge.net";"To added"
;"Teams";"URL";"*.cc.skype.com";"To added"
;"Teams";"URL";"*.config.skype.com";"To added"
;"Teams";"URL";"*.conv.skype.com";"To added"
;"Teams";"URL";"*.dc.trouter.io";"To added"
;"Teams";"URL";"*.giphy.com";"To added"
;"Teams";"URL";"*.infra.lync.com";"To added"
;"Teams";"URL";"*.lync.com";"To added"
;"Teams";"URL";"*.msedge.net";"To added"
;"Teams";"URL";"*.msg.skype.com";"To added"
;"Teams";"URL";"*.online.lync.com";"To added"
;"Teams";"URL";"*.pipe.aria.microsoft.com";"To added"
;"Teams";"URL";"*.pipe.skype.com";"To added"
;"Teams";"URL";"*.resources.lync.com";"To added"
;"Teams";"URL";"*.secure.skypeassets.com";"To added"
;"Teams";"URL";"*.sfbassets.com";"To added"
;"Teams";"URL";"*.skypeforbusiness.com";"To added"
;"Teams";"URL";"*.teams.microsoft.com";"To added"
;"Teams";"URL";"*.teams.skype.com";"To added"
;"Teams";"URL";"compass-ssl.microsoft.com";"To added"
;"Teams";"URL";"config.edge.skype.com";"To added"
;"Teams";"URL";"feedback.skype.com";"To added"
;"Teams";"URL";"latest-swx.cdn.skype.com";"To added"
;"Teams";"URL";"mlccdnprod.azureedge.net";"To added"
;"Teams";"URL";"pipe.skype.com";"To added"
;"Teams";"URL";"prod.registrar.skype.com";"To added"
;"Teams";"URL";"prod.tpc.skype.com";"To added"
;"Teams";"URL";"s-0001.s-msedge.net";"To added"
;"Teams";"URL";"s-0004.s-msedge.net";"To added"
;"Teams";"URL";"scsinstrument-ss-us.trafficmanager.net";"To added"
;"Teams";"URL";"scsquery-ss-asia.trafficmanager.net";"To added"
;"Teams";"URL";"scsquery-ss-eu.trafficmanager.net";"To added"
;"Teams";"URL";"scsquery-ss-us.trafficmanager.net";"To added"
;"Teams";"URL";"Skypegraph.skype.com";"To added"
;"Teams";"URL";"skypemaprdsitus.trafficmanager.net";"To added"
;"Teams";"URL";"swx.cdn.skype.com";"To added"
;"Teams";"URL";"teams.microsoft.com";"To added"
;"Teams";"URL";"videoplayercdn.osi.office.net";"To added"
;"Teams";"IPv6";"2603:1027::/48";"To added"
;"Teams";"IPv6";"2603:1029:100::/48";"To added"
;"Teams";"IPv6";"2603:1037::/48";"To added"
;"Teams";"IPv6";"2603:1039:100::/48";"To added"
;"Teams";"IPv6";"2603:1047::/48";"To added"
;"Teams";"IPv6";"2603:1049:100::/48";"To added"
;"Teams";"IPv6";"2603:1057::/48";"To added"
;"Teams";"IPv6";"2620:1ec:6::/48";"To added"
;"Teams";"IPv6";"2620:1ec:40::/42";"To added"
;"Teams";"IPv6";"2a01:111:202f::/48";"To added"
;"ProPlus";"IPv6";"2a01:111:2003::51";"To added"
;"ProPlus";"IPv6";"2620:1ec:5::51";"To added"
;"ProPlus";"IPv4";"13.67.53.38/32";"To added"
;"ProPlus";"IPv4";"13.67.56.73/32";"To added"
;"ProPlus";"IPv4";"13.69.159.30/32";"To added"
;"ProPlus";"IPv4";"13.75.42.223/32";"To added"
;"ProPlus";"IPv4";"13.75.47.33/32";"To added"
;"ProPlus";"IPv4";"13.75.47.241/32";"To added"
;"ProPlus";"IPv4";"13.107.12.51/32";"To added"
;"ProPlus";"IPv4";"23.96.208.185/32";"To added"
;"ProPlus";"IPv4";"23.96.219.115/32";"To added"
;"ProPlus";"IPv4";"23.96.219.115/32";"To added"
;"ProPlus";"IPv4";"23.97.178.173/32";"To added"
;"ProPlus";"IPv4";"23.97.218.250/32";"To added"
;"ProPlus";"IPv4";"23.99.56.164/32";"To added"
;"ProPlus";"IPv4";"23.99.56.164/32";"To added"
;"ProPlus";"IPv4";"23.99.112.148/32";"To added"
;"ProPlus";"IPv4";"40.74.50.25/32";"To added"
;"ProPlus";"IPv4";"40.76.62.115/32";"To added"
;"ProPlus";"IPv4";"40.76.62.115/32";"To added"
;"ProPlus";"IPv4";"40.78.68.109/32";"To added"
;"ProPlus";"IPv4";"40.83.178.25/32";"To added"
;"ProPlus";"IPv4";"40.83.182.229/32";"To added"
;"ProPlus";"IPv4";"40.84.147.173/32";"To added"
;"ProPlus";"IPv4";"40.84.149.239/32";"To added"
;"ProPlus";"IPv4";"40.84.188.180/32";"To added"
;"ProPlus";"IPv4";"40.84.192.103/32";"To added"
;"ProPlus";"IPv4";"40.84.192.103/32";"To added"
;"ProPlus";"IPv4";"40.86.88.12/32";"To added"
;"ProPlus";"IPv4";"40.86.88.12/32";"To added"
;"ProPlus";"IPv4";"40.113.17.180/32";"To added"
;"ProPlus";"IPv4";"40.113.17.180/32";"To added"
;"ProPlus";"IPv4";"40.113.19.21/32";"To added"
;"ProPlus";"IPv4";"40.113.22.47/32";"To added"
;"ProPlus";"IPv4";"40.122.129.128/32";"To added"
;"ProPlus";"IPv4";"40.124.14.212/32";"To added"
;"ProPlus";"IPv4";"65.52.210.135/32";"To added"
;"ProPlus";"IPv4";"104.40.28.30/32";"To added"
;"ProPlus";"IPv4";"104.40.208.40/32";"To added"
;"ProPlus";"IPv4";"104.40.208.40/32";"To added"
;"ProPlus";"IPv4";"104.40.218.31/32";"To added"
;"ProPlus";"IPv4";"104.40.234.17/32";"To added"
;"ProPlus";"IPv4";"104.209.179.144/32";"To added"
;"ProPlus";"IPv4";"104.209.212.110/32";"To added"
;"ProPlus";"IPv4";"104.210.220.25/32";"To added"
;"ProPlus";"IPv4";"137.116.74.190/32";"To added"
;"ProPlus";"IPv4";"137.116.77.120/32";"To added"
;"ProPlus";"IPv4";"168.63.234.40/32";"To added"
;"ProPlus";"IPv4";"168.63.234.40/32";"To added"
;"ProPlus";"IPv4";"191.236.108.93/32";"To added"
;"ProPlus";"IPv4";"191.236.157.212/32";"To added"
;"ProPlus";"IPv4";"207.46.237.84/32";"To added"
;"ProPlus";"URL";"activation.sls.microsoft.com";"To added"
;"ProPlus";"URL";"ajax.aspnetcdn.com";"To added"
;"ProPlus";"URL";"ajax.microsoft.com";"To added"
;"ProPlus";"URL";"auth.gfx.ms";"To added"
;"ProPlus";"URL";"c.bing.net";"To added"
;"ProPlus";"URL";"c.microsoft.com";"To added"
;"ProPlus";"URL";"c1.microsoft.com";"To added"
;"ProPlus";"URL";"cdn.odc.officeapps.live.com";"To added"
;"ProPlus";"URL";"config.edge.skype.com";"To added"
;"ProPlus";"URL";"crl.microsoft.com";"To added"
;"ProPlus";"URL";"cs.microsoft.com";"To added"
;"ProPlus";"URL";"cus-odc.officeapps.live.com";"To added"
;"ProPlus";"URL";"cus-roaming.officeapps.live.com";"To added"
;"ProPlus";"URL";"ea-000.ocws.officeapps.live.com";"To added"
;"ProPlus";"URL";"ea-roaming.officeapps.live.com";"To added"
;"ProPlus";"URL";"Eus2-000.ocws.officeapps.live.com";"To added"
;"ProPlus";"URL";"eus2-roaming.officeapps.live.com";"To added"
;"ProPlus";"URL";"eus-odc.officeapps.live.com";"To added"
;"ProPlus";"URL";"excelbingmap.firstpartyapps.oaspapps.com";"To added"
;"ProPlus";"URL";"excelcs.officeapps.live.com";"To added"
;"ProPlus";"URL";"go.microsoft.com";"To added"
;"ProPlus";"URL";"insertmedia.bing.office.net";"To added"
;"ProPlus";"URL";"login.live.com";"To added"
;"ProPlus";"URL";"login.microsoftonline.com";"To added"
;"ProPlus";"URL";"login.windows.net";"To added"
;"ProPlus";"URL";"ncus-000.ocws.officeapps.live.com";"To added"
;"ProPlus";"URL";"ncus-odc.officeapps.live.com";"To added"
;"ProPlus";"URL";"ncus-roaming.officeapps.live.com";"To added"
;"ProPlus";"URL";"neu-000.ocws.officeapps.live.com";"To added"
;"ProPlus";"URL";"mrodevicemgr.officeapps.live.com";"To added"
;"ProPlus";"URL";"neu-odc.officeapps.live.com";"To added"
;"ProPlus";"URL";"neu-roaming.officeapps.live.com";"To added"
;"ProPlus";"URL";"Nexus.officeapps.live.com";"To added"
;"ProPlus";"URL";"nexusrules.officeapps.live.com";"To added"
;"ProPlus";"URL";"ocos-office365-s2s.msedge.net";"To added"
;"ProPlus";"URL";"ocsa.officeapps.live.com";"To added"
;"ProPlus";"URL";"ocsredir.officeapps.live.com";"To added"
;"ProPlus";"URL";"ocws.officeapps.live.com";"To added"
;"ProPlus";"URL";"odc.officeapps.live.com";"To added"
;"ProPlus";"URL";"office15client.microsoft.com";"To added"
;"ProPlus";"URL";"officecdn.microsoft.com";"To added"
;"ProPlus";"URL";"officecdn.microsoft.com.edgekey.net";"To added"
;"ProPlus";"URL";"officecdn.microsoft.com.edgesuite.net";"To added"
;"ProPlus";"URL";"officeclient.microsoft.com";"To added"
;"ProPlus";"URL";"officepreviewredir.microsoft.com";"To added"
;"ProPlus";"URL";"officeredir.microsoft.com";"To added"
;"ProPlus";"URL";"ols.officeapps.live.com";"To added"
;"ProPlus";"URL";"omextemplates.content.office.net";"To added"
;"ProPlus";"URL";"peoplegraph.firstpartyapps.oaspapps.com";"To added"
;"ProPlus";"URL";"pptcs.officeapps.live.com";"To added"
;"ProPlus";"URL";"r.office.microsoft.com";"To added"
;"ProPlus";"URL";"roaming.officeapps.live.com";"To added"
;"ProPlus";"URL";"sas.officeapps.live.com";"To added"
;"ProPlus";"URL";"scus-000.ocws.officeapps.live.com";"To added"
;"ProPlus";"URL";"scus-odc.officeapps.live.com";"To added"
;"ProPlus";"URL";"scus-roaming.officeapps.live.com";"To added"
;"ProPlus";"URL";"sea-odc.officeapps.live.com";"To added"
;"ProPlus";"URL";"sea-roaming.officeapps.live.com";"To added"
;"ProPlus";"URL";"secure.aadcdn.microsoftonline-p.com";"To added"
;"ProPlus";"URL";"site-cdn.onenote.net";"To added"
;"ProPlus";"URL";"store.office.com";"To added"
;"ProPlus";"URL";"templateservice.office.com";"To added"
;"ProPlus";"URL";"tse1.mm.bing.net";"To added"
;"ProPlus";"URL";"uci.officeapps.live.com";"To added"
;"ProPlus";"URL";"watson.microsoft.com";"To added"
;"ProPlus";"URL";"weu-000.ocws.officeapps.live.com";"To added"
;"ProPlus";"URL";"weu-odc.officeapps.live.com";"To added"
;"ProPlus";"URL";"weu-roaming.officeapps.live.com";"To added"
;"ProPlus";"URL";"wikipedia.firstpartyapps.oaspapps.com";"To added"
;"ProPlus";"URL";"wordcs.officeapps.live.com";"To added"
;"ProPlus";"URL";"wus-000.ocws.officeapps.live.com";"To added"
;"ProPlus";"URL";"wus-odc.officeapps.live.com";"To added"
;"ProPlus";"URL";"wus-roaming.officeapps.live.com";"To added"
;"ProPlus";"URL";"www.bing.com";"To added"
;"ProPlus";"URL";"www.microsoft.com";"To added"
;"ProPlus";"URL";"www.onenote.com";"To added"
;"OneNote";"URL";"*.onenote.com";"To added"
;"OneNote";"URL";"*.msecnd.net";"To added"
;"OneNote";"URL";"*.microsoft.com";"To added"
;"OneNote";"URL";"*.office.net";"To added"
;"OneNote";"URL";"apis.live.net";"To added"
;"OneNote";"URL";"www.onedrive.com";"To added"
;"OneNote";"URL";"www.onenote.com";"To added"
;"OneNote";"URL";"Cdn.optimizely.com";"To added"
;"OneNote";"URL";"Ajax.aspnetcdn.com";"To added"
;"OneNote";"URL";"site-cdn.onenote.net";"To added"
;"OneNote";"URL";"s.ytimg.com";"To added"
;"OneNote";"URL";"www.youtube.com";"To added"
;"OneNote";"URL";"ad.atdmt.com";"To added"
;"OneNote";"URL";"Cdn.onenote.net";"To added"
;"OneNote";"IPv4";"13.73.106.160/32";"To added"
